County Code,County Name,Distr Code,Distr Name,Sch Code,School Name,Pre-K,Half-Day K,Full-Day K,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,10th,11th,12th,PK-12 Count
39,MESA,2000,Mesa County Valley 51,3244,Fruita Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	271 , 	273 , 	-   , 	-   , 	-   , 	-   , 	-   , 	544 
39,MESA,2000,Mesa County Valley 51,3262,Fruitvale Elementary School, 	23 , 	-   , 	61 , 	54 , 	65 , 	60 , 	61 , 	59 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	383 
39,MESA,2000,Mesa County Valley 51,3350,Gateway School, 	-   , 	-   , 	2 , 	-   , 	1 , 	4 , 	2 , 	3 , 	2 , 	2 , 	4 , 	3 , 	1 , 	1 , 	2 , 	27 
39,MESA,2000,Mesa County Valley 51,3570,Grand Junction High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	352 , 	333 , 	368 , 	325 ," 	1,378 "
39,MESA,2000,Mesa County Valley 51,3584,Grand Mesa Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	205 , 	233 , 	214 , 	-   , 	-   , 	-   , 	-   , 	652 
39,MESA,2000,Mesa County Valley 51,3604,Grand River Academy, 	-   , 	-   , 	3 , 	5 , 	8 , 	2 , 	6 , 	6 , 	12 , 	27 , 	32 , 	32 , 	55 , 	48 , 	75 , 	311 
39,MESA,2000,Mesa County Valley 51,4084,Lincoln Park Preschool, 	49 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	49 
39,MESA,2000,Mesa County Valley 51,4439,Juniper Ridge Community School, 	-   , 	2 , 	49 , 	52 , 	51 , 	51 , 	50 , 	36 , 	31 , 	48 , 	14 , 	-   , 	-   , 	-   , 	-   , 	384 
39,MESA,2000,Mesa County Valley 51,5210,Lincoln Orchard Mesa Elementary School, 	24 , 	-   , 	50 , 	59 , 	42 , 	64 , 	55 , 	54 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	348 
39,MESA,2000,Mesa County Valley 51,5244,Loma Elementary School, 	20 , 	-   , 	35 , 	30 , 	38 , 	31 , 	33 , 	40 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	227 
39,MESA,2000,Mesa County Valley 51,5828,Mesa Valley Community School, 	-   , 	26 , 	6 , 	28 , 	29 , 	26 , 	30 , 	36 , 	36 , 	33 , 	35 , 	37 , 	33 , 	26 , 	27 , 	408 
39,MESA,2000,Mesa County Valley 51,5842,Mesa View Elementary School, 	20 , 	-   , 	52 , 	56 , 	50 , 	57 , 	56 , 	51 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	342 
39,MESA,2000,Mesa County Valley 51,6055,Career Center Preschool, 	134 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	134 
39,MESA,2000,Mesa County Valley 51,6070,Fruita Monument High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	467 , 	456 , 	422 ," 	1,345 "
39,MESA,2000,Mesa County Valley 51,6166,Mount Garfield Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	203 , 	180 , 	209 , 	-   , 	-   , 	-   , 	-   , 	592 
39,MESA,2000,Mesa County Valley 51,6264,Nisley Elementary School, 	28 , 	-   , 	62 , 	55 , 	68 , 	53 , 	52 , 	78 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	396 
39,MESA,2000,Mesa County Valley 51,6554,Orchard Avenue Elementary School, 	27 , 	-   , 	66 , 	56 , 	52 , 	60 , 	56 , 	53 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	370 
39,MESA,2000,Mesa County Valley 51,6562,Orchard Mesa Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	154 , 	168 , 	187 , 	-   , 	-   , 	-   , 	-   , 	509 
39,MESA,2000,Mesa County Valley 51,6666,Palisade High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	305 , 	335 , 	242 , 	230 ," 	1,112 "
39,MESA,2000,Mesa County Valley 51,7110,Pomona Elementary School, 	-   , 	-   , 	56 , 	54 , 	50 , 	58 , 	64 , 	55 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	337 
39,MESA,2000,Mesa County Valley 51,7236,R-5 High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	1 , 	11 , 	79 , 	178 , 	269 
39,MESA,2000,Mesa County Valley 51,7281,Redlands Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	173 , 	182 , 	179 , 	-   , 	-   , 	-   , 	-   , 	534 
39,MESA,2000,Mesa County Valley 51,7467,Rocky Mountain Elementary School, 	28 , 	-   , 	74 , 	67 , 	85 , 	65 , 	62 , 	65 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	446 
39,MESA,2000,Mesa County Valley 51,7832,Shelledy Elementary School, 	25 , 	-   , 	64 , 	59 , 	57 , 	60 , 	55 , 	65 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	385 
39,MESA,2000,Mesa County Valley 51,8462,Taylor Elementary School, 	25 , 	-   , 	58 , 	39 , 	45 , 	51 , 	58 , 	60 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	336 
39,MESA,2000,Mesa County Valley 51,8846,Thunder Mountain Elementary School, 	26 , 	-   , 	62 , 	68 , 	79 , 	71 , 	75 , 	84 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	465 
39,MESA,2000,Mesa County Valley 51,8876,Tope Elementary School, 	60 , 	-   , 	40 , 	39 , 	42 , 	41 , 	36 , 	50 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	308 
39,MESA,2000,Mesa County Valley 51,9406,West Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	109 , 	125 , 	108 , 	-   , 	-   , 	-   , 	-   , 	342 
39,MESA,2000,Mesa County Valley 51,9434,Scenic Elementary School, 	-   , 	-   , 	40 , 	36 , 	39 , 	40 , 	33 , 	46 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	234 
39,MESA,2000,Mesa County Valley 51,9673,Wingate Elementary School, 	29 , 	-   , 	54 , 	68 , 	73 , 	62 , 	69 , 	88 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	443 
40,MINERAL,2010,Creede School District,1966,Creede School, 	-   , 	-   , 	7 , 	4 , 	7 , 	10 , 	7 , 	5 , 	6 , 	3 , 	4 , 	7 , 	5 , 	8 , 	8 , 	81 
41,MOFFAT,2020,Moffat County RE: No 1,1936,Sandrock Elementary, 	-   , 	-   , 	54 , 	53 , 	51 , 	50 , 	48 , 	58 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	314 
41,MOFFAT,2020,Moffat County RE: No 1,1938,Craig Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	143 , 	146 , 	150 , 	-   , 	-   , 	-   , 	-   , 	439 
41,MOFFAT,2020,Moffat County RE: No 1,2373,Early Childhood Center, 	142 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	142 
41,MOFFAT,2020,Moffat County RE: No 1,5656,Maybell School, 	-   , 	-   , 	4 , 	3 , 	2 , 	1 , 	3 , 	2 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	15 
41,MOFFAT,2020,Moffat County RE: No 1,5962,Moffat County High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	168 , 	134 , 	136 , 	131 , 	569 
41,MOFFAT,2020,Moffat County RE: No 1,7338,Ridgeview Elementary School, 	-   , 	-   , 	50 , 	38 , 	64 , 	40 , 	49 , 	39 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	280 
41,MOFFAT,2020,Moffat County RE: No 1,8398,Sunset Elementary School, 	-   , 	-   , 	48 , 	52 , 	48 , 	47 , 	62 , 	52 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	309 
42,MONTEZUMA,2035,Montezuma-Cortez RE-1,0609,Battle Rock Charter School, 	-   , 	2 , 	8 , 	13 , 	12 , 	10 , 	17 , 	8 , 	15 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	85 
42,MONTEZUMA,2035,Montezuma-Cortez RE-1,1888,Montezuma-Cortez Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	180 , 	164 , 	195 , 	-   , 	-   , 	-   , 	-   , 	539 
42,MONTEZUMA,2035,Montezuma-Cortez RE-1,2036,Children's Kiva Montessori School, 	-   , 	1 , 	20 , 	15 , 	20 , 	14 , 	23 , 	15 , 	8 , 	11 , 	13 , 	-   , 	-   , 	-   , 	-   , 	140 
42,MONTEZUMA,2035,Montezuma-Cortez RE-1,4546,Kemper Elementary School, 	-   , 	1 , 	58 , 	59 , 	53 , 	69 , 	58 , 	65 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	363 
42,MONTEZUMA,2035,Montezuma-Cortez RE-1,5090,Lewis-Arriola Elementary School, 	-   , 	-   , 	14 , 	21 , 	16 , 	22 , 	24 , 	20 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	117 
42,MONTEZUMA,2035,Montezuma-Cortez RE-1,5436,Manaugh Elementary School, 	-   , 	2 , 	41 , 	33 , 	31 , 	41 , 	34 , 	41 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	223 
42,MONTEZUMA,2035,Montezuma-Cortez RE-1,5836,Mesa Elementary School, 	-   , 	1 , 	36 , 	62 , 	52 , 	42 , 	53 , 	57 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	303 
42,MONTEZUMA,2035,Montezuma-Cortez RE-1,6026,Montezuma-Cortez High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	180 , 	154 , 	138 , 	140 , 	612 
42,MONTEZUMA,2035,Montezuma-Cortez RE-1,7082,Pleasant View Elementary School, 	-   , 	-   , 	7 , 	2 , 	6 , 	3 , 	3 , 	5 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	26 
42,MONTEZUMA,2035,Montezuma-Cortez RE-1,7430,Beech Street Preschool, 	67 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	67 
42,MONTEZUMA,2035,Montezuma-Cortez RE-1,8133,Southwest Open Charter School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	27 , 	33 , 	34 , 	38 , 	132 
42,MONTEZUMA,2055,Dolores RE-4A,2204,Dolores Elementary School, 	-   , 	-   , 	43 , 	49 , 	43 , 	44 , 	47 , 	57 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	283 
42,MONTEZUMA,2055,Dolores RE-4A,2208,Dolores Secondary School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	57 , 	57 , 	55 , 	51 , 	42 , 	35 , 	31 , 	328 
42,MONTEZUMA,2055,Dolores RE-4A,8500,Teddy Bear Preschool, 	58 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	58 
42,MONTEZUMA,2070,Mancos Re-6,5446,Mancos Elementary School, 	-   , 	-   , 	32 , 	25 , 	22 , 	38 , 	21 , 	38 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	176 
42,MONTEZUMA,2070,Mancos Re-6,5450,Mancos Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	38 , 	47 , 	36 , 	-   , 	-   , 	-   , 	-   , 	121 
42,MONTEZUMA,2070,Mancos Re-6,5452,Mancos High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	38 , 	35 , 	37 , 	30 , 	140 
42,MONTEZUMA,2070,Mancos Re-6,6179,Mancos Early Learning Center, 	28 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	28 
43,MONTROSE,2180,Montrose County RE-1J,1392,Centennial Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	201 , 	203 , 	184 , 	-   , 	-   , 	-   , 	-   , 	588 
43,MONTROSE,2180,Montrose County RE-1J,1915,Cottonwood Elementary School, 	-   , 	-   , 	60 , 	69 , 	49 , 	58 , 	83 , 	71 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	390 
43,MONTROSE,2180,Montrose County RE-1J,2942,Early Childhood Center, 	249 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	249 
43,MONTROSE,2180,Montrose County RE-1J,4458,Johnson Elementary School, 	-   , 	-   , 	77 , 	77 , 	81 , 	76 , 	78 , 	85 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	474 
43,MONTROSE,2180,Montrose County RE-1J,6054,Columbine Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	145 , 	171 , 	156 , 	-   , 	-   , 	-   , 	-   , 	472 
43,MONTROSE,2180,Montrose County RE-1J,6058,Montrose High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	387 , 	352 , 	334 , 	279 ," 	1,352 "
43,MONTROSE,2180,Montrose County RE-1J,6262,Peak Virtual Academy, 	-   , 	-   , 	6 , 	2 , 	5 , 	13 , 	15 , 	10 , 	13 , 	20 , 	19 , 	26 , 	18 , 	35 , 	22 , 	204 
43,MONTROSE,2180,Montrose County RE-1J,6366,Northside Elementary School, 	-   , 	-   , 	60 , 	59 , 	55 , 	46 , 	56 , 	59 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	335 
43,MONTROSE,2180,Montrose County RE-1J,6466,Oak Grove Elementary School, 	-   , 	-   , 	72 , 	60 , 	63 , 	56 , 	59 , 	64 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	374 
43,MONTROSE,2180,Montrose County RE-1J,6486,Olathe Elementary School, 	-   , 	-   , 	55 , 	65 , 	73 , 	79 , 	63 , 	63 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	398 
43,MONTROSE,2180,Montrose County RE-1J,6490,Olathe Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	74 , 	81 , 	67 , 	-   , 	-   , 	-   , 	-   , 	222 
43,MONTROSE,2180,Montrose County RE-1J,6494,Olathe High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	70 , 	72 , 	60 , 	69 , 	271 
43,MONTROSE,2180,Montrose County RE-1J,7106,Pomona Elementary School, 	-   , 	-   , 	42 , 	50 , 	56 , 	60 , 	68 , 	59 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	335 
43,MONTROSE,2180,Montrose County RE-1J,9149,Vista Charter School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	5 , 	30 , 	137 , 	172 
43,MONTROSE,2190,West End RE-2,6196,Naturita Elementary School, 	26 , 	-   , 	21 , 	17 , 	13 , 	15 , 	15 , 	9 , 	11 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	127 
43,MONTROSE,2190,West End RE-2,6307,Nucla Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	21 , 	14 , 	-   , 	-   , 	-   , 	-   , 	35 
43,MONTROSE,2190,West End RE-2,6436,Nucla High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	20 , 	18 , 	14 , 	16 , 	68 
43,MONTROSE,2190,West End RE-2,6718,Paradox Valley Charter School, 	6 , 	-   , 	5 , 	6 , 	3 , 	5 , 	3 , 	1 , 	-   , 	5 , 	-   , 	-   , 	-   , 	-   , 	2 , 	36 
44,MORGAN,2395,Brush RE-2(J),1094,Brush Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	102 , 	96 , 	109 , 	-   , 	-   , 	-   , 	-   , 	307 
44,MORGAN,2395,Brush RE-2(J),1096,Brush High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	92 , 	95 , 	80 , 	82 , 	349 
44,MORGAN,2395,Brush RE-2(J),1438,Beaver Valley Elementary School, 	-   , 	-   , 	-   , 	-   , 	-   , 	92 , 	109 , 	105 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	306 
44,MORGAN,2395,Brush RE-2(J),8832,Thomson Primary School, 	92 , 	-   , 	87 , 	90 , 	98 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	367 
44,MORGAN,2405,Fort Morgan Re-3,1009,Baker Elementary School, 	-   , 	-   , 	-   , 	55 , 	47 , 	57 , 	65 , 	64 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	288 
44,MORGAN,2405,Fort Morgan Re-3,1850,Columbine Elementary School, 	-   , 	-   , 	-   , 	91 , 	68 , 	77 , 	84 , 	57 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	377 
44,MORGAN,2405,Fort Morgan Re-3,3074,Fort Morgan Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	265 , 	225 , 	231 , 	-   , 	-   , 	-   , 	-   , 	721 
44,MORGAN,2405,Fort Morgan Re-3,3078,Fort Morgan High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	224 , 	223 , 	230 , 	202 , 	879 
44,MORGAN,2405,Fort Morgan Re-3,3620,Green Acres Elementary School, 	-   , 	-   , 	-   , 	69 , 	61 , 	59 , 	62 , 	45 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	296 
44,MORGAN,2405,Fort Morgan Re-3,5180,Lincoln High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	1 , 	13 , 	12 , 	11 , 	37 
44,MORGAN,2405,Fort Morgan Re-3,6954,Pioneer Elementary School, 	-   , 	-   , 	-   , 	61 , 	46 , 	64 , 	69 , 	75 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	315 
44,MORGAN,2405,Fort Morgan Re-3,7856,Sherman Early Childhood Center, 	201 , 	-   , 	225 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	426 
44,MORGAN,2505,Weldon Valley RE-20(J),9352,Weldon Valley Elementary School, 	17 , 	-   , 	13 , 	19 , 	9 , 	18 , 	22 , 	16 , 	18 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	132 
44,MORGAN,2505,Weldon Valley RE-20(J),9360,Weldon Valley Jr/Sr High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	20 , 	17 , 	10 , 	13 , 	8 , 	13 , 	81 
44,MORGAN,2515,Wiggins RE-50(J),9263,Wiggins Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	60 , 	58 , 	-   , 	-   , 	-   , 	-   , 	118 
44,MORGAN,2515,Wiggins RE-50(J),9576,Wiggins Elementary School, 	55 , 	-   , 	59 , 	63 , 	52 , 	39 , 	51 , 	50 , 	55 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	424 
44,MORGAN,2515,Wiggins RE-50(J),9582,Wiggins High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	55 , 	60 , 	45 , 	42 , 	202 
45,OTERO,2520,East Otero R-1,4841,La Junta Intermediate School, 	-   , 	-   , 	-   , 	-   , 	-   , 	97 , 	111 , 	98 , 	77 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	383 
45,OTERO,2520,East Otero R-1,4843,La Junta Primary School, 	-   , 	-   , 	96 , 	103 , 	103 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	302 
45,OTERO,2520,East Otero R-1,5015,La Junta Jr/Sr High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	88 , 	85 , 	87 , 	73 , 	70 , 	75 , 	478 
45,OTERO,2520,East Otero R-1,5455,Tiger Trades Academy, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	22 , 	36 , 	24 , 	26 , 	44 , 	31 , 	32 , 	215 
45,OTERO,2530,Rocky Ford R-2,5114,Jefferson Intermediate School, 	-   , 	-   , 	-   , 	-   , 	-   , 	67 , 	55 , 	55 , 	59 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	236 
45,OTERO,2530,Rocky Ford R-2,7442,Rocky Ford Junior/Senior High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	49 , 	63 , 	42 , 	63 , 	56 , 	53 , 	326 
45,OTERO,2530,Rocky Ford R-2,9264,Washington Primary School, 	-   , 	-   , 	50 , 	56 , 	51 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	157 
45,OTERO,2535,Manzanola 3J,5498,Manzanola Elementary School, 	3 , 	-   , 	8 , 	7 , 	8 , 	8 , 	10 , 	14 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	58 
45,OTERO,2535,Manzanola 3J,5506,Manzanola Junior-Senior High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	16 , 	16 , 	18 , 	15 , 	12 , 	16 , 	16 , 	109 
45,OTERO,2540,Fowler R-4J,0056,Fowler Elementary School, 	-   , 	-   , 	23 , 	27 , 	24 , 	34 , 	27 , 	37 , 	33 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	205 
45,OTERO,2540,Fowler R-4J,3130,Fowler Junior High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	26 , 	24 , 	-   , 	-   , 	-   , 	-   , 	50 
45,OTERO,2540,Fowler R-4J,3134,Fowler High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	28 , 	27 , 	28 , 	30 , 	113 
45,OTERO,2560,Cheraw 31,1546,Cheraw School, 	14 , 	-   , 	16 , 	9 , 	18 , 	14 , 	18 , 	13 , 	16 , 	19 , 	17 , 	16 , 	17 , 	20 , 	12 , 	219 
45,OTERO,2570,Swink 33,8452,Swink Elementary School, 	-   , 	-   , 	25 , 	20 , 	24 , 	34 , 	16 , 	25 , 	25 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	169 
45,OTERO,2570,Swink 33,8456,Swink Junior-Senior High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	20 , 	30 , 	25 , 	18 , 	23 , 	28 , 	144 
46,OURAY,2580,Ouray R-1,6596,Ouray Elementary School, 	15 , 	-   , 	12 , 	15 , 	14 , 	12 , 	18 , 	16 , 	13 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	115 
46,OURAY,2580,Ouray R-1,6598,Ouray Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	13 , 	8 , 	-   , 	-   , 	-   , 	-   , 	21 
46,OURAY,2580,Ouray R-1,6600,Ouray Senior High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	9 , 	15 , 	14 , 	13 , 	51 
46,OURAY,2590,Ridgway R-2,7342,Ridgway Elementary School, 	20 , 	-   , 	13 , 	23 , 	21 , 	33 , 	22 , 	22 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	154 
46,OURAY,2590,Ridgway R-2,7344,Ridgway Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	24 , 	24 , 	30 , 	-   , 	-   , 	-   , 	-   , 	78 
46,OURAY,2590,Ridgway R-2,7346,Ridgway High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	23 , 	33 , 	19 , 	27 , 	102 
47,PARK,2600,Platte Canyon 1,7042,Deer Creek Elementary School, 	39 , 	-   , 	65 , 	68 , 	43 , 	44 , 	58 , 	45 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	362 
47,PARK,2600,Platte Canyon 1,7046,Platte Canyon High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	63 , 	67 , 	50 , 	45 , 	225 
47,PARK,2600,Platte Canyon 1,7048,Fitzsimmons Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	60 , 	59 , 	57 , 	-   , 	-   , 	-   , 	-   , 	176 
47,PARK,2610,Park County RE-2,3681,Guffey Charter School, 	-   , 	-   , 	3 , 	5 , 	-   , 	4 , 	3 , 	5 , 	3 , 	8 , 	2 , 	-   , 	-   , 	-   , 	-   , 	33 
47,PARK,2610,Park County RE-2,4908,Lake George Charter School, 	20 , 	-   , 	18 , 	11 , 	13 , 	16 , 	12 , 	21 , 	11 , 	2 , 	2 , 	-   , 	-   , 	-   , 	-   , 	126 
47,PARK,2610,Park County RE-2,7891,South Park Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	37 , 	34 , 	39 , 	-   , 	-   , 	-   , 	-   , 	110 
47,PARK,2610,Park County RE-2,8114,Edith Teter Elementary School, 	35 , 	-   , 	26 , 	33 , 	29 , 	28 , 	32 , 	29 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	212 
47,PARK,2610,Park County RE-2,8118,South Park High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	32 , 	33 , 	31 , 	38 , 	134 
