County Code,County Name,Distr Code,Distr Name,Sch Code,School Name,Pre-K,Half-Day K,Full-Day K,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,10th,11th,12th,PK-12 Count
01,ADAMS,0010,Mapleton 1,0187,Mapleton Expeditionary School of the Arts,0,0,0,0,0,0,0,0,0,0,81,128,112,83,74,478
01,ADAMS,0010,Mapleton 1,0212,Mapleton Early Career Preparation,0,0,0,0,0,0,0,0,0,0,0,91,86,73,69,319
01,ADAMS,0010,Mapleton 1,0263,Global Leadership Academy,0,0,0,0,0,0,0,0,0,0,0,122,110,68,66,366
01,ADAMS,0010,Mapleton 1,0309,Academy High School,0,0,0,0,0,0,0,0,0,0,0,123,111,96,90,420
01,ADAMS,0010,Mapleton 1,0501,Monterey Community School,0,0,37,54,42,40,38,44,57,61,56,0,0,0,0,429
01,ADAMS,0010,Mapleton 1,0502,Meadow Community School,0,0,23,45,49,37,40,31,51,54,45,0,0,0,0,375
01,ADAMS,0010,Mapleton 1,0503,York International,0,0,53,59,55,46,61,64,59,71,64,79,80,67,59,817
01,ADAMS,0010,Mapleton 1,0504,Welby Community School of the Arts ,51,0,34,36,47,53,41,30,30,0,0,0,0,0,0,322
01,ADAMS,0010,Mapleton 1,0505,Achieve Academy,0,0,41,52,38,45,32,46,38,50,42,0,0,0,0,384
01,ADAMS,0010,Mapleton 1,0506,Explore Pk-8,59,0,60,53,59,54,55,54,54,58,50,0,0,0,0,556
01,ADAMS,0010,Mapleton 1,0507,Adventure Elementary,49,0,53,53,43,51,35,33,44,0,0,0,0,0,0,361
01,ADAMS,0010,Mapleton 1,0509,Clayton Partnership School,0,0,37,35,50,53,40,52,49,50,44,0,0,0,0,410
01,ADAMS,0010,Mapleton 1,2768,Preschool on Poze,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219
01,ADAMS,0010,Mapleton 1,3590,Global Intermediate Academy,0,0,0,0,0,0,55,58,56,98,90,0,0,0,0,357
01,ADAMS,0010,Mapleton 1,3623,Global Primary Academy,63,0,50,59,57,56,0,0,0,0,0,0,0,0,0,285
01,ADAMS,0010,Mapleton 1,6315,North Valley School for Young Adults,0,0,0,0,0,0,0,0,0,0,0,6,1,2,95,104
01,ADAMS,0010,Mapleton 1,6915,Mapleton Online,0,0,14,6,10,9,16,10,10,26,20,23,16,17,18,195
01,ADAMS,0010,Mapleton 1,6916,Valley View Innovation School,33,0,25,13,13,0,0,0,0,0,0,0,0,0,0,84
01,ADAMS,0010,Mapleton 1,6917,Performing Arts School on Broadway,0,0,0,0,0,0,0,0,0,33,12,34,16,14,2,111
01,ADAMS,0010,Mapleton 1,8823,Trailside Academy,60,0,56,54,47,44,49,36,47,55,48,0,0,0,0,496
01,ADAMS,0020,Adams 12 Five Star Schools,0014,Glacier Peak Elementary School,0,0,80,87,66,84,70,81,0,0,0,0,0,0,0,468
01,ADAMS,0020,Adams 12 Five Star Schools,0057,Rocky Top Middle School,0,0,0,0,0,0,0,0,338,341,322,0,0,0,0,"1,001"
01,ADAMS,0020,Adams 12 Five Star Schools,0059,Meridian Elementary School,0,0,89,91,79,95,97,90,0,0,0,0,0,0,0,541
01,ADAMS,0020,Adams 12 Five Star Schools,0070,Adams12 Five Star Preschool,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
01,ADAMS,0020,Adams 12 Five Star Schools,0210,Vantage Point,0,0,0,0,0,0,0,0,0,13,24,3,45,122,136,343
01,ADAMS,0020,Adams 12 Five Star Schools,0301,Arapahoe Ridge Elementary School,69,0,70,77,65,81,75,63,0,0,0,0,0,0,0,500
01,ADAMS,0020,Adams 12 Five Star Schools,1388,Centennial Elementary School,52,0,37,58,56,61,61,59,0,0,0,0,0,0,0,384
01,ADAMS,0020,Adams 12 Five Star Schools,1480,Century Middle School,0,0,0,0,0,0,0,0,282,270,275,0,0,0,0,827
01,ADAMS,0020,Adams 12 Five Star Schools,1519,Stargate Charter School,0,0,92,100,100,100,100,127,138,138,138,150,119,138,111,"1,551"
01,ADAMS,0020,Adams 12 Five Star Schools,1878,Coronado Hills Elementary School,54,0,56,58,73,75,58,69,0,0,0,0,0,0,0,443
01,ADAMS,0020,Adams 12 Five Star Schools,1914,Cotton Creek Elementary School,0,0,61,79,84,77,85,87,0,0,0,0,0,0,0,473
01,ADAMS,0020,Adams 12 Five Star Schools,1937,Coyote Ridge Elementary School,0,0,54,62,64,68,66,70,0,0,0,0,0,0,0,384
01,ADAMS,0020,Adams 12 Five Star Schools,2361,Eagleview Elementary School,0,0,67,74,79,68,96,109,0,0,0,0,0,0,0,493
01,ADAMS,0020,Adams 12 Five Star Schools,2410,Tarver Elementary School,81,0,71,71,69,60,66,66,0,0,0,0,0,0,0,484
01,ADAMS,0020,Adams 12 Five Star Schools,2576,Cherry Drive Elementary School,69,0,55,44,53,37,53,48,0,0,0,0,0,0,0,359
01,ADAMS,0020,Adams 12 Five Star Schools,2578,Skyview Elementary School,0,0,71,59,48,60,62,57,0,0,0,0,0,0,0,357
01,ADAMS,0020,Adams 12 Five Star Schools,2580,Hunters Glen Elementary School,57,0,82,62,71,61,65,61,0,0,0,0,0,0,0,459
01,ADAMS,0020,Adams 12 Five Star Schools,2582,Rocky Mountain Elementary School,0,0,36,46,47,52,52,65,0,0,0,0,0,0,0,298
01,ADAMS,0020,Adams 12 Five Star Schools,2584,Riverdale Elementary School,48,0,67,45,56,65,63,64,0,0,0,0,0,0,0,408
01,ADAMS,0020,Adams 12 Five Star Schools,2918,Federal Heights Elementary School,54,0,75,65,57,42,61,60,0,0,0,0,0,0,0,414
01,ADAMS,0020,Adams 12 Five Star Schools,3406,Five Star Online Academy,0,0,0,0,15,23,19,23,36,47,79,45,59,96,68,510
01,ADAMS,0020,Adams 12 Five Star Schools,4000,Hillcrest Elementary School,0,0,58,66,61,52,71,83,0,0,0,0,0,0,0,391
01,ADAMS,0020,Adams 12 Five Star Schools,4108,Horizon High School,0,0,0,0,0,0,0,0,0,0,0,543,515,514,454,"2,026"
01,ADAMS,0020,Adams 12 Five Star Schools,4172,Hulstrom Options K-8 School,0,0,69,71,73,76,74,75,71,72,64,0,0,0,0,645
01,ADAMS,0020,Adams 12 Five Star Schools,4187,Silver Hills Middle School,0,0,0,0,0,0,0,0,312,309,336,0,0,0,0,957
01,ADAMS,0020,Adams 12 Five Star Schools,4699,New America School - Thornton,0,0,0,0,0,0,0,0,0,0,0,21,34,52,133,240
01,ADAMS,0020,Adams 12 Five Star Schools,5043,Legacy High School,0,0,0,0,0,0,0,0,0,0,0,550,557,619,504,"2,230"
01,ADAMS,0020,Adams 12 Five Star Schools,5058,Leroy Drive Elementary School,0,0,60,71,72,69,66,66,0,0,0,0,0,0,0,404
01,ADAMS,0020,Adams 12 Five Star Schools,5418,Malley Drive Elementary School,73,0,46,66,62,63,67,62,0,0,0,0,0,0,0,439
01,ADAMS,0020,Adams 12 Five Star Schools,5706,McElwain Elementary School,0,0,51,61,46,71,66,74,0,0,0,0,0,0,0,369
01,ADAMS,0020,Adams 12 Five Star Schools,5814,Thornton Middle School ,0,0,0,0,0,0,0,0,231,244,257,0,0,0,0,732
01,ADAMS,0020,Adams 12 Five Star Schools,5816,Thornton High School,0,0,0,0,0,0,0,0,0,0,0,378,394,392,248,"1,412"
01,ADAMS,0020,Adams 12 Five Star Schools,6060,Mountain Range High School,0,0,0,0,0,0,0,0,0,0,0,506,480,453,322,"1,761"
01,ADAMS,0020,Adams 12 Five Star Schools,6150,Mountain View Elementary School,60,0,75,83,97,77,88,64,0,0,0,0,0,0,0,544
01,ADAMS,0020,Adams 12 Five Star Schools,6342,Shadow Ridge Middle School,0,0,0,0,0,0,0,0,228,201,243,0,0,0,0,672
01,ADAMS,0020,Adams 12 Five Star Schools,6355,North Mor Elementary School,50,0,48,53,48,51,58,59,0,0,0,0,0,0,0,367
01,ADAMS,0020,Adams 12 Five Star Schools,6376,North Star Elementary School,63,0,52,50,45,53,49,49,0,0,0,0,0,0,0,361
01,ADAMS,0020,Adams 12 Five Star Schools,6398,Northglenn Middle School,0,0,0,0,0,0,0,0,225,204,255,0,0,0,0,684
01,ADAMS,0020,Adams 12 Five Star Schools,6402,Northglenn High School,0,0,0,0,0,0,0,0,0,0,0,552,527,469,411,"1,959"
01,ADAMS,0020,Adams 12 Five Star Schools,6802,Prospect Ridge Academy,0,0,88,100,100,100,100,125,125,127,125,134,116,118,95,"1,453"
01,ADAMS,0020,Adams 12 Five Star Schools,6956,Pathways Future Center,0,0,0,0,0,0,0,0,3,2,4,5,6,15,355,390
01,ADAMS,0020,Adams 12 Five Star Schools,7155,Prairie Hills Elementary School,0,0,63,73,74,85,81,73,0,0,0,0,0,0,0,449
01,ADAMS,0020,Adams 12 Five Star Schools,7795,Silver Creek Elementary,0,0,100,93,98,83,87,104,0,0,0,0,0,0,0,565
01,ADAMS,0020,Adams 12 Five Star Schools,8211,The Studio School,0,0,25,48,49,38,48,43,0,0,0,0,0,0,0,251
01,ADAMS,0020,Adams 12 Five Star Schools,8225,Stellar Elementary School,0,0,66,81,59,59,78,63,0,0,0,0,0,0,0,406
01,ADAMS,0020,Adams 12 Five Star Schools,8275,STEM Lab,56,0,72,72,72,78,76,77,83,79,78,0,0,0,0,743
01,ADAMS,0020,Adams 12 Five Star Schools,8310,STEM Launch,0,0,36,66,66,77,74,86,110,111,112,0,0,0,0,738
01,ADAMS,0020,Adams 12 Five Star Schools,8361,Stukey Elementary School,0,0,50,55,48,60,58,58,0,0,0,0,0,0,0,329
01,ADAMS,0020,Adams 12 Five Star Schools,8814,Thunder Vista P-8,90,0,57,75,77,76,79,79,85,93,83,0,0,0,0,794
01,ADAMS,0020,Adams 12 Five Star Schools,8842,Thornton Elementary School,52,0,60,57,48,54,63,57,0,0,0,0,0,0,0,391
01,ADAMS,0020,Adams 12 Five Star Schools,9165,Bright Horizons Preschool,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
01,ADAMS,0020,Adams 12 Five Star Schools,9431,Westgate Community School ,0,0,43,51,48,51,44,52,51,52,52,30,20,23,23,540
01,ADAMS,0020,Adams 12 Five Star Schools,9444,Westlake Middle School,0,0,0,0,0,0,0,0,300,288,321,0,0,0,0,909
01,ADAMS,0020,Adams 12 Five Star Schools,9494,Westview Elementary School,49,0,57,71,61,51,64,62,0,0,0,0,0,0,0,415
01,ADAMS,0020,Adams 12 Five Star Schools,9682,Woodglen Elementary School,73,0,59,60,59,50,52,65,0,0,0,0,0,0,0,418
01,ADAMS,0030,Adams County 14,0020,Adams City Middle School,0,0,0,0,0,0,0,0,171,191,188,0,0,0,0,550
01,ADAMS,0030,Adams County 14,0022,Lester R Arnold High School,0,0,0,0,0,0,0,0,0,0,0,1,19,47,108,175
01,ADAMS,0030,Adams County 14,0024,Adams City High School,0,0,0,0,0,0,0,0,0,0,0,465,433,422,346,"1,666"
01,ADAMS,0030,Adams County 14,0124,Stars Early Learning Center,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87
01,ADAMS,0030,Adams County 14,0186,Alsup Elementary School,67,0,66,72,67,70,58,63,0,0,0,0,0,0,0,463
01,ADAMS,0030,Adams County 14,1426,Central Elementary School,0,0,53,70,57,65,62,73,0,0,0,0,0,0,0,380
01,ADAMS,0030,Adams County 14,2308,Dupont Elementary School,48,0,65,54,61,60,56,63,0,0,0,0,0,0,0,407
01,ADAMS,0030,Adams County 14,4516,Kearney Middle School,0,0,0,0,0,0,0,0,212,232,219,0,0,0,0,663
01,ADAMS,0030,Adams County 14,4536,Kemp Elementary School,54,0,69,72,56,73,55,70,0,0,0,0,0,0,0,449
01,ADAMS,0030,Adams County 14,5880,Mildred L Sanville Preschool,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47
01,ADAMS,0030,Adams County 14,5982,Monaco Elementary School,0,0,34,40,46,39,38,40,0,0,0,0,0,0,0,237
01,ADAMS,0030,Adams County 14,6534,Hanson Elementary School,53,0,26,32,37,32,33,44,0,0,0,0,0,0,0,257
01,ADAMS,0030,Adams County 14,7500,Rose Hill Elementary School,43,0,44,50,53,39,40,42,0,0,0,0,0,0,0,311
01,ADAMS,0040,School District 27J,0251,Elaine S. Padilla Elementary School,60,0,102,87,75,66,71,71,0,0,0,0,0,0,0,532
01,ADAMS,0040,School District 27J,0700,Belle Creek Charter School,0,0,55,57,67,60,63,72,68,71,58,0,0,0,0,571
01,ADAMS,0040,School District 27J,1013,Brantner Elementary School,64,0,91,80,120,102,108,117,0,0,0,0,0,0,0,682
01,ADAMS,0040,School District 27J,1021,Innovations & Options,0,0,0,0,0,0,0,0,0,0,0,0,28,48,140,216
01,ADAMS,0040,School District 27J,1022,Brighton High School,0,0,0,0,0,0,0,0,0,0,0,484,495,460,415,"1,854"
01,ADAMS,0040,School District 27J,1052,Bromley East Charter School,0,0,126,123,134,137,132,136,150,149,150,0,0,0,0,"1,237"
01,ADAMS,0040,School District 27J,1796,Colorado Connections Academy,0,0,73,102,70,83,103,97,93,161,166,228,214,149,189,"1,728"
01,ADAMS,0040,School District 27J,2399,Eagle Ridge Academy,0,0,0,0,0,0,0,0,0,0,0,166,129,114,101,510
01,ADAMS,0040,School District 27J,2945,Foundations Academy,0,0,80,82,84,84,87,88,84,87,91,0,0,0,0,767
01,ADAMS,0040,School District 27J,3900,Henderson Elementary School,49,0,48,46,62,56,46,46,0,0,0,0,0,0,0,353
01,ADAMS,0040,School District 27J,4950,Landmark Academy at Reunion,0,0,77,86,85,85,86,86,88,89,88,0,0,0,0,770
01,ADAMS,0040,School District 27J,5615,Mary E Pennock Elementary School,62,0,80,89,102,95,94,98,0,0,0,0,0,0,0,620
01,ADAMS,0040,School District 27J,5918,Southlawn Elementary School,60,0,73,64,58,56,62,67,0,0,0,0,0,0,0,440
01,ADAMS,0040,School District 27J,6395,Northeast Elementary School,50,0,78,72,64,63,86,86,0,0,0,0,0,0,0,499
01,ADAMS,0040,School District 27J,6400,The STEAD School,0,0,0,0,0,0,0,0,0,0,0,119,138,0,0,257
01,ADAMS,0040,School District 27J,6638,Overland Trail Middle School,0,0,0,0,0,0,0,0,158,196,184,0,0,0,0,538
01,ADAMS,0040,School District 27J,6687,27J Online Academy,0,0,4,8,8,7,18,16,12,32,24,27,41,42,58,297
01,ADAMS,0040,School District 27J,6702,Otho E Stuart Middle School,0,0,0,0,0,0,0,0,253,271,267,0,0,0,0,791
01,ADAMS,0040,School District 27J,7129,Prairie View High School,0,0,0,0,0,0,0,0,0,0,0,471,458,477,415,"1,821"
01,ADAMS,0040,School District 27J,7131,Prairie View Middle School,0,0,0,0,0,0,0,0,209,218,231,0,0,0,0,658
01,ADAMS,0040,School District 27J,7318,Reunion Elementary School,61,0,116,124,127,121,120,114,0,0,0,0,0,0,0,783
01,ADAMS,0040,School District 27J,7340,Riverdale Ridge High School,0,0,0,0,0,0,0,0,0,0,0,455,391,329,288,"1,463"
01,ADAMS,0040,School District 27J,7351,Rodger Quist Middle School,0,0,0,0,0,0,0,0,303,304,316,0,0,0,0,923
01,ADAMS,0040,School District 27J,7714,Second Creek Elementary School,50,0,82,106,111,114,97,118,0,0,0,0,0,0,0,678
01,ADAMS,0040,School District 27J,7725,SD 27J Preschool at the Brighton LRC,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106
01,ADAMS,0040,School District 27J,8032,John W Thimmig Elementary School,53,0,79,65,90,78,74,89,0,0,0,0,0,0,0,528
01,ADAMS,0040,School District 27J,8060,South Elementary School,26,0,52,59,52,52,57,72,0,0,0,0,0,0,0,370
01,ADAMS,0040,School District 27J,8130,Southeast Elementary School,61,0,77,79,83,75,79,72,0,0,0,0,0,0,0,526
01,ADAMS,0040,School District 27J,8820,Turnberry Elementary,57,0,119,117,111,122,129,107,0,0,0,0,0,0,0,762
01,ADAMS,0040,School District 27J,9230,Vikan Middle School,0,0,0,0,0,0,0,0,186,204,190,0,0,0,0,580
01,ADAMS,0040,School District 27J,9426,West Ridge Elementary,62,0,131,128,120,135,141,110,0,0,0,0,0,0,0,827
01,ADAMS,0050,Bennett 29J,0562,Bennett Intermediate School,0,0,0,0,0,82,70,85,0,0,0,0,0,0,0,237
01,ADAMS,0050,Bennett 29J,0763,Bennett Preschool,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
01,ADAMS,0050,Bennett 29J,0770,Bennett Elementary School,0,0,87,86,84,0,0,0,0,0,0,0,0,0,0,257
01,ADAMS,0050,Bennett 29J,0774,Bennett Middle School,0,0,0,0,0,0,0,0,98,93,113,0,0,0,0,304
01,ADAMS,0050,Bennett 29J,0775,Bennett High School,0,0,0,0,0,0,0,0,0,0,0,106,116,101,104,427
01,ADAMS,0060,Strasburg 31J,7133,Prairie Creek High School,0,0,0,0,0,0,0,0,0,0,0,0,1,2,10,13
01,ADAMS,0060,Strasburg 31J,8328,Strasburg Elementary School,88,0,77,79,74,85,86,73,0,0,0,0,0,0,0,562
01,ADAMS,0060,Strasburg 31J,8332,Hemphill Middle School,0,0,0,0,0,0,0,0,86,84,85,0,0,0,0,255
01,ADAMS,0060,Strasburg 31J,8334,Strasburg High School,0,0,0,0,0,0,0,0,0,0,0,114,102,91,72,379
01,ADAMS,0070,Westminster Public Schools,1137,Early Learning Center at Francis M. Day,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49
01,ADAMS,0070,Westminster Public Schools,1622,Metropolitan Arts Academy,17,0,37,38,31,42,41,23,36,47,33,0,0,0,0,345
01,ADAMS,0070,Westminster Public Schools,2876,Fairview Elementary School,26,0,46,41,41,38,48,54,39,0,0,0,0,0,0,333
01,ADAMS,0070,Westminster Public Schools,3649,Early Learning Center at Gregory Hill ,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267
01,ADAMS,0070,Westminster Public Schools,3792,Harris Park Elementary School,16,0,36,38,46,25,34,22,0,0,0,0,0,0,0,217
01,ADAMS,0070,Westminster Public Schools,3931,Hidden Lake High School,0,0,0,0,0,0,0,0,1,4,7,7,48,114,217,398
01,ADAMS,0070,Westminster Public Schools,4334,Colorado STEM Academy,17,0,44,38,39,46,42,30,48,40,48,0,0,0,0,392
01,ADAMS,0070,Westminster Public Schools,4465,Josephine Hodgkins Leadership Academy,29,0,59,65,68,58,66,72,67,58,69,0,0,0,0,611
01,ADAMS,0070,Westminster Public Schools,5388,Colorado Sports Leadership Academy,26,0,30,36,37,35,38,36,41,59,72,0,0,0,0,410
01,ADAMS,0070,Westminster Public Schools,5834,Mesa Elementary School,16,0,44,58,47,53,31,58,0,0,0,0,0,0,0,307
01,ADAMS,0070,Westminster Public Schools,7810,John E. Flynn A Marzano Academy,26,0,46,38,34,40,36,36,33,22,26,0,0,0,0,337
01,ADAMS,0070,Westminster Public Schools,7812,Shaw Heights Middle School,0,0,0,0,0,0,0,0,136,193,235,0,0,0,0,564
01,ADAMS,0070,Westminster Public Schools,7860,Sherrelwood Elementary School,17,0,24,27,30,37,30,32,0,0,0,0,0,0,0,197
01,ADAMS,0070,Westminster Public Schools,7952,Orchard Park Academy,15,0,51,80,44,55,65,58,62,69,72,0,0,0,0,571
01,ADAMS,0070,Westminster Public Schools,8406,Sunset Ridge Elementary School,18,0,48,49,41,43,46,51,32,0,0,0,0,0,0,328
01,ADAMS,0070,Westminster Public Schools,8798,Tennyson Knolls Preparatory School,18,0,34,32,47,37,36,54,43,35,35,0,0,0,0,371
01,ADAMS,0070,Westminster Public Schools,9236,Westminster Academy for International Studies,17,0,24,36,28,27,33,29,35,30,27,0,0,0,0,286
01,ADAMS,0070,Westminster Public Schools,9466,Westminster High School,0,0,0,0,0,0,0,0,0,0,0,625,546,448,402,"2,021"
02,ALAMOSA,0100,Alamosa RE-11J,0114,Ortega Middle School,0,0,0,0,0,0,0,0,177,173,190,0,0,0,0,540
02,ALAMOSA,0100,Alamosa RE-11J,0115,Alamosa Elementary School 3-5,0,0,0,0,0,183,151,170,0,0,0,0,0,0,0,504
02,ALAMOSA,0100,Alamosa RE-11J,0118,Alamosa High School,0,0,0,0,0,0,0,0,0,0,0,197,137,122,126,582
02,ALAMOSA,0100,Alamosa RE-11J,0270,Alamosa Online ,0,0,0,0,0,0,0,0,1,1,5,0,1,4,2,14
02,ALAMOSA,0100,Alamosa RE-11J,1107,Alamosa Elementary School K-2,0,0,136,154,143,0,0,0,0,0,0,0,0,0,0,433
02,ALAMOSA,0100,Alamosa RE-11J,3407,Alamosa Alternative Education School ,0,0,0,0,0,0,0,0,0,0,0,20,11,12,0,43
02,ALAMOSA,0110,Sangre De Cristo Re-22J,7626,Sangre de Cristo Elementary School,12,0,17,18,15,22,21,20,0,0,0,0,0,0,0,125
02,ALAMOSA,0110,Sangre De Cristo Re-22J,7630,Sangre de Cristo Undivided High School,0,0,0,0,0,0,0,0,30,15,30,16,23,13,10,137
03,ARAPAHOE,0120,Englewood 1,0206,Colorado's Finest High School of Choice,0,0,0,0,0,0,0,0,0,0,0,30,58,75,77,240
03,ARAPAHOE,0120,Englewood 1,1514,Charles Hay World School,0,0,42,47,42,56,38,57,32,0,0,0,0,0,0,314
03,ARAPAHOE,0120,Englewood 1,1556,Cherrelyn Elementary School,0,0,19,32,36,34,33,38,14,0,0,0,0,0,0,206
03,ARAPAHOE,0120,Englewood 1,1652,Clayton Elementary School,0,0,75,60,47,51,52,52,36,0,0,0,0,0,0,373
03,ARAPAHOE,0120,Englewood 1,2746,Englewood High School,0,0,0,0,0,0,0,0,0,0,0,153,128,143,137,561
03,ARAPAHOE,0120,Englewood 1,2750,Englewood Leadership Academy,0,0,0,0,0,0,0,0,32,25,36,0,0,0,0,93
03,ARAPAHOE,0120,Englewood 1,2752,Englewood Middle School,0,0,0,0,0,0,0,0,0,104,115,0,0,0,0,219
03,ARAPAHOE,0120,Englewood 1,5318,Englewood Early Childhood Education Center at Maddox,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236
03,ARAPAHOE,0120,Englewood 1,9620,Wm E Bishop Elementary School,0,0,36,33,25,26,25,28,26,0,0,0,0,0,0,199
03,ARAPAHOE,0123,Sheridan 2,3054,Alice Terry Elementary School,0,0,58,63,72,0,0,0,0,0,0,0,0,0,0,193
03,ARAPAHOE,0123,Sheridan 2,7837,Fort Logan Northgate,0,0,0,0,0,44,49,65,65,82,93,0,0,0,0,398
03,ARAPAHOE,0123,Sheridan 2,7842,Sheridan High School,0,0,0,0,0,0,0,0,0,0,0,100,78,73,75,326
03,ARAPAHOE,0123,Sheridan 2,7843,Early Childhood Education Center,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130
03,ARAPAHOE,0123,Sheridan 2,8123,SOAR Academy,0,0,0,0,0,0,0,0,0,0,0,7,15,19,37,78
03,ARAPAHOE,0130,Cherry Creek 5,0016,Fox Hollow Elementary School,92,0,66,58,86,95,85,101,0,0,0,0,0,0,0,583
03,ARAPAHOE,0130,Cherry Creek 5,0018,Liberty Middle School,0,0,0,0,0,0,0,0,283,258,332,0,0,0,0,873
03,ARAPAHOE,0130,Cherry Creek 5,0102,Altitude Elementary School,49,0,105,121,109,124,115,112,0,0,0,0,0,0,0,735
03,ARAPAHOE,0130,Cherry Creek 5,0141,Sky Vista Middle School,0,0,0,0,0,0,0,0,297,338,272,0,0,0,0,907
03,ARAPAHOE,0130,Cherry Creek 5,0188,Colorado Skies Academy,0,0,0,0,0,0,0,0,71,63,43,0,0,0,0,177
03,ARAPAHOE,0130,Cherry Creek 5,0242,Antelope Ridge Elementary School,0,0,85,83,91,83,114,110,0,0,0,0,0,0,0,566
03,ARAPAHOE,0130,Cherry Creek 5,0243,Coyote Hills Elementary School,0,0,81,77,93,74,98,103,0,0,0,0,0,0,0,526
03,ARAPAHOE,0130,Cherry Creek 5,0348,Arrowhead Elementary School,60,0,66,89,67,74,75,85,0,0,0,0,0,0,0,516
03,ARAPAHOE,0130,Cherry Creek 5,0442,Aspen Crossing Elementary School,62,0,79,95,89,98,102,103,0,0,0,0,0,0,0,628
03,ARAPAHOE,0130,Cherry Creek 5,0714,Belleview Elementary School,0,0,76,74,103,86,92,93,0,0,0,0,0,0,0,524
03,ARAPAHOE,0130,Cherry Creek 5,1155,Buffalo Trail Elementary School,0,0,102,105,88,99,103,100,0,0,0,0,0,0,0,597
03,ARAPAHOE,0130,Cherry Creek 5,1273,Canyon Creek Elementary School,0,0,68,69,75,83,78,82,0,0,0,0,0,0,0,455
03,ARAPAHOE,0130,Cherry Creek 5,1429,Cherry Creek Elevation,0,0,0,0,0,0,0,0,24,40,63,43,35,63,100,368
03,ARAPAHOE,0130,Cherry Creek 5,1510,Challenge School,0,0,24,44,44,63,66,74,87,78,70,0,0,0,0,550
03,ARAPAHOE,0130,Cherry Creek 5,1551,Cherokee Trail High School,0,0,0,0,0,0,0,0,0,0,0,803,729,730,662,"2,924"
03,ARAPAHOE,0130,Cherry Creek 5,1566,Campus Middle School,0,0,0,0,0,0,0,0,419,442,470,0,0,0,0,"1,331"
03,ARAPAHOE,0130,Cherry Creek 5,1568,West Middle School,0,0,0,0,0,0,0,0,335,334,393,0,0,0,0,"1,062"
03,ARAPAHOE,0130,Cherry Creek 5,1570,Cherry Creek High School,0,0,0,0,0,0,0,0,0,0,0,949,937,974,937,"3,797"
03,ARAPAHOE,0130,Cherry Creek 5,1571,Cherry Creek Charter Academy,0,0,78,52,78,52,78,52,78,52,74,0,0,0,0,594
03,ARAPAHOE,0130,Cherry Creek 5,1572,High Plains Elementary School,0,0,57,66,77,82,89,88,0,0,0,0,0,0,0,459
03,ARAPAHOE,0130,Cherry Creek 5,1574,Cherry Hills Village Elementary School,0,0,69,85,81,75,93,74,0,0,0,0,0,0,0,477
03,ARAPAHOE,0130,Cherry Creek 5,1614,Cimarron Elementary School,0,0,61,53,64,67,64,63,0,0,0,0,0,0,0,372
03,ARAPAHOE,0130,Cherry Creek 5,1916,Cottonwood Creek Elementary School,0,0,68,73,95,101,97,110,0,0,0,0,0,0,0,544
03,ARAPAHOE,0130,Cherry Creek 5,1970,Creekside Elementary School,28,0,77,87,78,98,108,94,0,0,0,0,0,0,0,570
03,ARAPAHOE,0130,Cherry Creek 5,2094,Dakota Valley Elementary School,0,0,77,92,87,102,82,99,0,0,0,0,0,0,0,539
03,ARAPAHOE,0130,Cherry Creek 5,2292,Dry Creek Elementary School,53,0,40,32,34,50,58,43,0,0,0,0,0,0,0,310
03,ARAPAHOE,0130,Cherry Creek 5,2357,Eaglecrest High School,0,0,0,0,0,0,0,0,0,0,0,780,840,737,736,"3,093"
03,ARAPAHOE,0130,Cherry Creek 5,2428,Eastridge Community Elementary School,152,0,88,96,84,89,96,92,0,0,0,0,0,0,0,697
03,ARAPAHOE,0130,Cherry Creek 5,2653,Endeavor Academy,0,0,0,0,0,0,0,0,0,0,0,0,17,63,196,276
03,ARAPAHOE,0130,Cherry Creek 5,2897,Falcon Creek Middle School,0,0,0,0,0,0,0,0,212,226,249,0,0,0,0,687
03,ARAPAHOE,0130,Cherry Creek 5,3030,Fox Ridge Middle School,0,0,0,0,0,0,0,0,340,348,389,0,0,0,0,"1,077"
03,ARAPAHOE,0130,Cherry Creek 5,3589,Grandview High School,0,0,0,0,0,0,0,0,0,0,0,672,715,682,705,"2,774"
03,ARAPAHOE,0130,Cherry Creek 5,3648,Greenwood Elementary School,0,0,51,51,74,49,69,64,0,0,0,0,0,0,0,358
03,ARAPAHOE,0130,Cherry Creek 5,3926,Heritage Elementary School,0,0,37,52,36,34,64,46,0,0,0,0,0,0,0,269
03,ARAPAHOE,0130,Cherry Creek 5,3988,Highline Community Elementary School,56,0,66,61,70,57,61,69,0,0,0,0,0,0,0,440
03,ARAPAHOE,0130,Cherry Creek 5,4062,Holly Hills Elementary School,29,0,84,77,90,76,65,83,0,0,0,0,0,0,0,504
